	.1 fruit 	.167 package (5.5 oz) 	.2 block 	.2 head 	.2 package 	.25 block 	.25 cup 	.25 cup drained 	.25 cup leaves, whole 	.25 cup shredded 	".25 cup slices (1"" dia) "	.25 fruit, small 	.25 lb 	.33 package (10 oz) 	.333 cup (makes 1 cup reconstituted milk) 	.333 package (10 oz) 	.333 package, mashed (10 oz) 	.35 oz 	.5 back, bone and skin removed 	.5 back, bone removed 	.5 bird 	.5 breast, bone and skin removed 	.5 breast, bone removed 	.5 breast, bone removed (yield from 1 lb ready-to-cook chicken) 	.5 capon, bone removed 	.5 chicken, bone and skin removed 	.5 chicken, bone removed 	.5 chicken, separable fat 	.5 chicken, skin only 	.5 container (4 oz) 	.5 cup 	".5 cup (1"" pieces) "	".5 cup (1/2"" pieces) "	.5 cup (4 fl oz) 	.5 cup arils (seed/juice sacs) 	.5 cup dry 	.5 cup pieces 	.5 cup slices 	.5 cup, chopped 	.5 cup, chopped or diced 	.5 cup, cubes 	.5 cup, diced 	.5 duck 	".5 fruit (3-3/4"" dia) "	.5 goose 	.5 guinea 	".5 large (approx 4-1/2"" dia) "	.5 lb 	".5 medium (approx 4"" dia) "	.5 oz 	.5 pheasant 	".5 small (approx 3-1/2"" dia) "	.5 tsp 	.5 turkey, bone removed 	.5 turkey, skin only 	.667 cup (#6 scoop) 	.7 oz 	1 Burger 	1 Figaroo (2 square halves) 	1 NLEA serving 	"1 Potato large (3"" to 4-1/4"" dia) "	"1 Potato medium (2-1/4"" to 3-1/4"" dia) "	"1 Potato small (1-3/4"" to 2-1/2"" dia) "	"1 Potato small (1-3/4"" to 2-1/4"" dia) "	1 almond 	1 apricot 	1 artichoke, large 	1 artichoke, medium 	1 avocado, NS as to Florida or California 	1 back 	1 back bone and skin 	1 back bone and skin removed 	1 back with skin 	1 bagel 	1 balsam-pear 	1 bar 	1 bar (1.4 oz) 	1 bar (1.45 oz) 	1 bar (1.5 oz) 	1 bar (1.55 oz) 	1 bar (1.6 oz) 	1 bar (1.625 oz) 	1 bar (1.75 fl oz) 	1 bar (2.75 fl oz) 	1 bar (2.8 oz) 	1 bar (3 oz) 	1 bar (3.375 oz) 	1 bar snack size 	1 bar, miniature 	1 bar, miniature (.35 oz) 	1 beet 	"1 beet (2"" dia) "	1 berry 	1 bird 	1 bird whole 	1 block 	1 box 	1 breast 	1 breast, bone removed 	1 broadbean 	1 bulb 	1 bunch 	1 bunch cooked 	1 burger 	1 can 	1 can (13 oz) 	1 can (300 x 407) 	1 can (303 x 406) 	1 can (404 x 307) 	1 can (5 oz) 	1 can (5 oz) yields 	1 can drained solids 	1 can, 15 oz (303 x 406) 	1 capon 	"1 chayote (5-3/4"") "	1 cherry 	1 cherry (NLEA serving) 	1 chicken 	1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g) 	1 clove 	1 coconut yields 	1 container 	1 container (10.6 oz) 	1 container (11 oz) 	1 container (4.4 oz) 	1 container (5 oz) 	1 container (5.3 oz) 	1 container (6 oz) 	1 container (7 oz) 	1 container (8 oz) 	1 container, Dannon Sprinkl	1 container, individual 	1 container, individual (.5 fl oz) 	1 cookie 	1 cookie, Little Debbie 	1 cracker 	1 croissant, large 	1 croissant, medium 	1 croissant, mini 	1 croissant, small 	1 cubic inch 	1 cubic inch, boneless 	"1 cucumber (8-1/4"") "	1 cup 	"1 cup (1"" cubes) "	"1 cup (1"" pieces) "	"1 cup (1/2"" pieces) "	"1 cup (1/2"" slices) "	"1 cup (1/8"" slices) "	1 cup (4.86 large eggs) 	1 cup (78 kernels) 	1 cup (8 fl oz) 	1 cup (about 23 slices) 	1 cup (not packed) 	"1 cup 1"" pieces "	"1 cup 1"" pieces, loosely packed "	"1 cup 1/2"" chunks "	"1 cup 1/2"" pieces "	1 cup chips 	1 cup chopped 	"1 cup chopped (1/2"" pieces) "	1 cup chopped or dice 	1 cup diced 	1 cup drained 	1 cup elbows 	1 cup elbows not packed 	1 cup elbows not packed not packed 	1 cup elbows packed 	1 cup farfalle 	1 cup fettucini not packed 	1 cup flowerets 	1 cup flowers 	1 cup grated 	1 cup in shell, edible yield 	1 cup kernels 	1 cup lasagna 	1 cup lasagne 	1 cup of miniature 	1 cup packed 	1 cup penne 	1 cup penne not packed 	1 cup pieces 	1 cup pieces or chips 	1 cup rotini 	1 cup sections, with juice 	1 cup sections, without membranes 	1 cup shelled (50 halves) 	1 cup shells 	1 cup shells not packed 	1 cup shredded 	1 cup sifted 	1 cup sliced 	1 cup slices 	1 cup spaghetti 	1 cup spaghetti not packed 	1 cup spaghetti packed 	1 cup spiral shaped 	1 cup spirals not packed 	1 cup sprigs 	1 cup strips or slices 	1 cup thawed 	1 cup unpacked 	1 cup unsifted 	1 cup unsifted, dipped 	1 cup whole 	1 cup whole kernels 	1 cup without pits, thawed 	1 cup(not packed) not packed 	1 cup, 	1 cup, (about 23 slices) 	1 cup, balls 	1 cup, chopped 	1 cup, chopped or diced 	1 cup, chunks 	1 cup, cooked 	1 cup, crumbled 	1 cup, crumbled, not packed 	1 cup, crushed 	1 cup, crushed, sliced, or chunks 	1 cup, cubed 	1 cup, cubes 	1 cup, diced 	1 cup, diced (approx 20 pieces per cup) 	1 cup, drained 	1 cup, dry, yields 	1 cup, firmly packed 	1 cup, fluid (yields 2 cups whipped) 	1 cup, frozen 	1 cup, grated 	1 cup, ground 	1 cup, halves 	1 cup, halves and pieces 	1 cup, halves and whole 	1 cup, halves or slices 	1 cup, in shell, edible yield (7 nuts) 	1 cup, large curd (not packed) 	1 cup, loosely packed 	1 cup, mashed 	1 cup, melted 	1 cup, packed 	1 cup, pared, chopped 	1 cup, pieces 	1 cup, pieces or slices 	1 cup, pitted 	1 cup, pulp 	1 cup, pureed 	1 cup, quartered or chopped 	1 cup, sections 	1 cup, shelled 	1 cup, shredded 	1 cup, sifted 	1 cup, sliced 	1 cup, slices 	1 cup, slivered 	1 cup, small curd (not packed) 	1 cup, stirred 	1 cup, thawed 	1 cup, undrained 	1 cup, unthawed 	1 cup, whipped 	1 cup, whole 	1 cup, whole or halves 	1 cup, with hulls, edible yield 	1 cup, with pits, yields 	1 cup, without pits 	1 cup, without refuse 	1 dash 	1 date, pitted 	1 dog 	1 drink box (8.45 fl oz) 	1 drumstick 	1 drumstick bone and skin 	1 drumstick bone and skin removed 	1 drumstick with skin 	"1 ear, large (7-3/4"" to 9"" long) "	"1 ear, large (7-3/4"" to 9"" long) yields "	"1 ear, medium (6-3/4"" to 7-1/2"" long) "	"1 ear, medium (6-3/4"" to 7-1/2"" long) yields "	"1 ear, small (5-1/2"" to 6-1/2"" long) "	1 egg 	1 eggplant, peeled (yield from 1-1/4 lb) 	1 eggplant, unpeeled (approx 1-1/4 lb) 	1 envelope 	1 envelope (1-1/3 cup) 	1 extra large 	"1 extra large (1-5/8"" dia) "	"1 extra large (3"" dia) "	"1 extra large (9"" or longer) "	"1 extra small (2-1/2"" dia) "	"1 extra small (less than 6"" long) "	1 fan fillet 	1 fig 	1 fig with liquid 	1 fillet 	1 fl oz 	1 flat fillet 	1 flower 	1 floweret 	1 frankfurter 	"1 frond (6-1/2"" long) "	1 fruit 	"1 fruit (2"" dia) "	"1 fruit (2-1/2"" dia) "	"1 fruit (2-1/8"" dia) "	"1 fruit (2-11/16"" dia) "	"1 fruit (2-3/8"" dia) "	"1 fruit (2-5/8"" dia) "	"1 fruit (2-7/8"" dia) "	"1 fruit (3"" x 1"") "	"1 fruit (4-2/3"" long x 2-3/4"" dia) "	"1 fruit (7"" x 5-1/4"" dia) "	"1 fruit 2-1/4"" high x 2-1/2"" dia "	"1 fruit 3-3/8"" high x 3"" diameter "	1 fruit without peel 	1 fruit without refuse 	1 fruit without seeds 	1 fruit without skin and seeds 	1 fruit yields 	1 fruit, large 	1 fruit, small 	1 fruit, without refuse 	1 fruit, without skin and seed 	1 full rump 	1 full rump cooked ( yield from 695 g raw meat ) 	1 g	1 giblets 	1 gizzard cooked 	1 gourd 	1 grape 	1 half 	1 half, with liquid 	1 head 	"1 head large (6-7"" dia.) "	"1 head medium (5-6"" dia.) "	"1 head small (4"" dia.) "	"1 head, large (6-7"" dia) "	"1 head, large (about 5-1/2"" dia) "	"1 head, large (about 7"" dia) "	"1 head, medium (5-6"" dia) "	"1 head, medium (about 5"" dia) "	"1 head, medium (about 5-3/4"" dia) "	"1 head, small (4"" dia) "	"1 head, small (about 4-1/2"" dia) "	1 heart 	1 individual (3.5 fl oz) 	"1 individual package (2 oz package containing 2 3"" bars) "	1 individual packet 	1 inside drum 	1 inside drum cooked ( yield from 572 g raw meat ) 	1 jar (5 oz) 	1 jumbo 	1 kernel 	1 kg 	1 large 	"1 large (1"" to 1-1/4"" dia) "	"1 large (1-3/8"" dia) "	"1 large (2-1/2"" dia) "	"1 large (2-1/4 per lb, approx 3-3/4"" long, 3"" dia) "	"1 large (2-1/4 per pound, approx 3-3/4"" long, 3"" dia.) "	"1 large (2-3/4"" dia) "	"1 large (3"" to 4-1/4"" dia.) "	"1 large (3-1/16"" dia) "	"1 large (3-1/2"" to 4"" dia) (include Archway brand) "	"1 large (3-1/4"" dia) "	"1 large (4"" long) "	"1 large (4-1/2"" long) "	"1 large (5"" long) "	"1 large (6-1/2"" dia) "	"1 large (7-1/4"" to 8-/1/2"" long) "	"1 large (8"" to 8-7/8"" long) "	"1 large (8-1/4"" long) "	"1 large bagel (4-1/2"" dia) "	1 lb 	1 leaf 	"1 leaf (11"" x 6-1/2"") "	"1 leaf (12-1/4"" long) "	1 leaf inner 	1 leaf outer 	1 leaf, large 	1 leaf, medium 	1 leek 	1 leg (Sum of drumstick+thigh+back meat only) 	1 leg, bone and skin removed 	1 leg, bone and skin removed (Sum of drumstick+thigh+back meat only) 	1 leg, bone removed 	1 leg, with skin (Sum of drumstick+thigh+back) 	1 lemon yields 	1 lime yields 	1 link 	1 liver 	1 liver cooked 	1 medium 	"1 medium (1-1/4"" dia) "	"1 medium (2+-1/4"" to 3-1/4"" dia.) "	"1 medium (2-1/2"" dia) "	"1 medium (2-1/4"" dia) "	"1 medium (2-2/3"" dia) "	"1 medium (3"" dia) "	"1 medium (3-3/4"" long) "	"1 medium (3-5/8"" long) "	"1 medium (3/4"" to 1"" dia) "	"1 medium (4-1/2"" long) "	"1 medium (7"" to 7-7/8"" long) "	"1 medium (approx 2-3/4"" long, 2-1/2 dia.) "	"1 medium (approx 2-3/4"" long, 2-1/2"" dia) "	"1 medium (approx 5"" dia) "	1 medium 3-1/4 in. x 3-5/8 in., 5/8 in. thick. 	"1 medium bagel (3-1/2"" to 4"" dia) "	1 melon 	"1 melon (15"" long x 7-1/2"" dia) "	"1 melon (5-1/4"" dia) "	"1 melon (6"" - 7"" dia) "	"1 melon, large (about 6-1/2"" dia) "	"1 melon, medium (about 5"" dia) "	"1 melon, small (about 4-1/4"" dia) "	1 mini 	"1 mini bagel (2-1/2"" dia) "	"1 miniature (3"" dia) "	1 miniature box (.5 oz) 	1 mushroom 	1 neck, bone and skin removed 	1 neck, bone removed 	1 nut 	1 nutmeat 	1 olive 	1 onion 	1 ounce 	1 outside drum 	1 oz 	1 oz (10-12 kernels) 	1 oz (14 halves) 	1 oz (14 kernels) 	1 oz (15 halves) 	1 oz (15 kernels) 	1 oz (167 kernels) 	1 oz (18 kernels) 	1 oz (19 halves) 	1 oz (21 whole kernels) 	1 oz (22 whole kernels) 	1 oz (23 whole kernels) 	1 oz (42 medium seeds) 	1 oz (49 kernels) 	1 oz (6 kernels) 	1 oz (60 raisins) 	1 oz (8-14 seeds) 	1 oz cooked, yield 	1 oz shelled 	1 oz shelled (32 nuts) 	1 oz with bone, cooked (yield after bone removed) 	1 oz, boneless 	1 oz, dry, yields 	1 pack (2-1/2 lb) 	1 package 	1 package (0.5 oz) 	1 package (10 oz) 	1 package (12 oz) 	1 package (18 oz) 	1 package (2 lb) 	1 package (2.5 oz) 	1 package (20 oz) 	1 package (3 lb) 	1 package (3 oz) 	1 package (3.5 oz) 	1 package (4.5 oz) 	1 package (5.5 oz) 	1 package (6 oz) 	1 package (7 oz) 	1 package (8 oz) 	1 package (net weight, 12 oz) 	1 package (net weight, 5 oz) 	1 package 1.9 oz 	1 package yields 	1 package, cooked (yield from 12 oz raw product) 	1 package, mashed (10 oz) 	1 package, small (3 oz) 	1 packet 	1 packet (0.5 oz) 	1 packet (2/3 tbsp) 	1 pad 	"1 pat (1"" sq, 1/3"" high) "	1 pattie 	1 patty 	1 patty ( yield from 102.2 g raw meat ) 	1 patty (4 oz, raw) (yield after cooking) 	"1 patty (approx 2-1/4"" dia) "	1 patty (cooked from 4 oz raw) 	1 patty (yield from 135.8 g raw meat) 	1 patty, 4 oz 	1 peanut 	1 pepper 	"1 pepper, large (3-3/4"" long, 3"" dia) "	1 petiole 	1 piece 	"1 piece (1-3/4"" x 1-1/4"" x 1/2"") "	1 piece (1/6 of 16 oz cake) 	"1 piece (1/6 of 8"" pie) "	1 piece (1/8 cake) 	"1 piece (2"" x 2"" x 1/2"") "	1 piece whole 	1 piece, cooked (yield from 1 lb raw meat, boneless) 	1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse) 	1 piece, small 	1 pimiento, whole 	1 pint 	1 pint as purchased, yields 	1 plant 	1 pod 	"1 pod (15-1/3"" long) "	"1 pomegranate (4"" dia) "	1 portion, amount to make 1 tbsp 	1 portion, amount to make 1/2 cup 	1 potato 	"1 potato (2-1/3"" x 4-3/4"") "	"1 potato large (3"" to 4-1/4"" dia) "	"1 potato large (3"" to 4-1/4"" dia. "	"1 potato medium (2-1/4"" to 3-1/4"" dia) "	"1 potato medium (2-1/4"" to 3-1/4"" dia.) "	"1 potato small (1-3/4"" to 2-1/2"" dia) "	"1 potato small (1-3/4"" to 2-1/2"" dia.) "	"1 potato small (1-3/4"" to 2-1/4"" dia) "	1 pound 	1 prune, pitted 	1 puff 	1 quail 	1 quart 	"1 radish (7"" long) "	1 raw gizzard 	1 raw liver 	1 recipe yield 	1 regular 	1 ribs 	1 ring 	"1 ring (3"" dia, 1/4"" thick) "	"1 ring (3"" dia., 1/4"" thick) "	1 roll 	1 root 	"1 root (9-1/2"" long) "	1 sapodilla 	1 sauce 	1 serving 	1 serving ( 3 oz ) 	1 serving ( cooked from 4 oz raw ) 	1 serving ( cooked from 4 oz raw) 	1 serving ( cooked from 4oz raw) 	1 serving (2 tbsp) 	1 serving (3 oz) 	1 serving (approximately 10 sprays) 	1 serving (cooked from 4 oz raw) 	1 serving (cooked from 4 oz) 	1 serving 1 cube 	1 serving 1 tbsp 	1 serving 1/2 cup 	1 serving 1/4 cup 	1 serving packet 	1 sheet dough 	1 shell 	1 shoot 	1 skin 	1 slice 	1 slice (1 oz) 	"1 slice (1/2"" thick, approx 8 slices per can) "	1 slice (2/3 oz) 	"1 slice (3-1/2"" dia x 3/4"" thick) "	1 slice (3/4 oz) 	"1 slice (4-2/3"" dia x 3/4"" thick) "	"1 slice (5"" x 3"" x 1/2"") "	"1 slice , 3/4"" "	"1 slice , 3/8"" "	"1 slice , 5/8"" "	1 slice 1 oz 	1 slice 1 serving 	1 slice cooked 	"1 slice or ring (3"" dia) with liquid "	1 slice or wedge 	1 slice raw 	"1 slice, large (1/4"" thick) "	"1 slice, large (4-1/2"" x 3-1/4"" x 3/4"") "	1 slice, medium 	"1 slice, medium (1/8"" thick) "	1 slice, regular 	"1 slice, small (3-1/4"" x 2-1/2"" x 1/2"") "	1 slice, snack-size 	1 slice, thin 	"1 slice, thin (3-1/2"" dia x 1/2"" thick) "	1 small 	"1 small (1"" dia) "	"1 small (1-1/2"" dia) "	"1 small (1-3/4"" to 2-1/4"" dia.) "	"1 small (2-1/2"" dia) "	"1 small (2-1/3"" dia) "	"1 small (2-1/4"" dia) "	"1 small (2-3/4"" dia) "	"1 small (2-3/8"" dia) "	"1 small (3-1/8"" long) "	"1 small (4"" long) "	"1 small (5-1/2"" long) "	"1 small (6"" to 6-7/8"" long) "	"1 small (6-3/8"" long) "	1 small 2-3/4 in. dia., 5/8 in. thick. 	"1 small bagel (3"" dia) "	1 small box (1.5 oz) 	1 spear 	"1 spear (about 5"" long) "	"1 spear tip (2"" long or less) "	"1 spear, extra large (8-3/4"" to 10"" long) "	"1 spear, large (7-1/4"" to 8-1/2"") "	"1 spear, medium (5-1/4"" to 7"" long) "	1 spear, small 	"1 spear, small (5"" long or less) "	1 spray , about 1/3 second (1 NLEA serving) 	1 sprig 	1 sprout 	1 squab 	1 squash (4 inch dia) 	1 stalk 	"1 stalk, large (11""-12"" long) "	"1 stalk, medium (7-1/2"" - 8"" long) "	"1 stalk, small (5"" long) "	1 steak 	"1 stem (8-3/4"" long) "	1 stick 	1 stick (2.25 oz) 	"1 stick (4"" long) "	1 strip 	"1 strip (4"" long) "	"1 strip large (3"" long) "	1 strip medium 	1 super colossal 	"1 sweetpotato, 5"" long "	1 tablespoon 	1 tablespoon (1 NLEA serving) 	1 taco 	1 tbsp 	1 tbsp (1 NLEA serving) 	1 tbsp chopped 	1 tbsp unsifted 	1 tbsp, crumbled 	1 tbsp, drained 	1 tbsp, ground 	1 tbsp, leaves 	1 tbsp, whipped 	1 tbsp, whole 	1 teaspoon 	1 thigh 	1 thigh bone and skin 	1 thigh bone and skin removed 	1 thigh with skin 	1 thigh, bone and skin removed 	1 thigh, bone removed 	1 tomato 	1 tsp 	1 tsp brownulated 	1 tsp chopped 	1 tsp or 1 packet 	1 tsp packed 	1 tsp unpacked 	1 tsp, crumbled 	1 tsp, ground 	1 tsp, leaves 	1 tsp, whole 	1 unit (yield from 1 lb ready-to cook capon) 	1 unit (yield from 1 lb ready-to cook quail) 	1 unit (yield from 1 lb ready-to-cook chicken) 	1 unit (yield from 1 lb ready-to-cook duck) 	1 unit (yield from 1 lb ready-to-cook goose) 	1 unit (yield from 1 lb ready-to-cook guinea) 	1 unit (yield from 1 lb ready-to-cook squab) 	1 unit (yield from 1 lb ready-to-cook turkey) 	1 unit (yield from 1 lb ready-to-eat pheasant) 	1 unit, cooked (yield from 1 lb raw meat) 	1 unit, yield from 1 lb raw 	1 waxgourd 	1 wedge (1.33 oz) 	"1 wedge (1/8 of 5-1/4"" dia melon) "	"1 wedge (1/8 of 6"" to 7"" dia melon) "	1 wedge (approx 1/16 of melon) 	"1 wedge or slice (1/8 of one 2-1/8"" dia lemon) "	1 wedge yields 	1 wedge, large (1/8 of large melon) 	1 wedge, medium (1/8 of medium melon) 	1 wedge, small (1/8 of small melon) 	1 wing 	1 wing, bone and skin removed 	1 wing, bone and skin removed (yield from 1 lb ready-to-cook chicken) 	1 wing, bone removed 	1 yam 	1.5 oz 	10 Chiclets 	10 Crispy Crowns 	"10 beans (4"" long) "	10 cantaloupe balls 	10 fruit 	10 halves 	10 honeydew balls 	10 kernels 	10 large (1 oz) 	10 miniatures 	10 nuts 	10 pea pods 	10 pieces 	10 puffs 	10 raspberries 	10 rings 	10 seeds 	10 sheets 	10 slices 	"10 slices (1/4"" thick) "	"10 slices (2-1/2"" dia) "	10 small 	10 sprigs 	10 sprouts 	10 strips 	10 watermelon balls 	100g	11.3 fl oz 	15 pieces 	16 pieces 	"2 beets (2"" dia, sphere) "	2 leaves 	2 links 	2 medium 	2 oz 	2 pieces 	2 scoop 	2 slices 	"2 slices (3/8"" thick) "	2 slices (6 per 6-oz pkg.) 	2 strip 	2 tablespoon 	2 tbsp 	2 tbsp (1 NLEA serving) 	2 tbsp (1 serving) 	2 tbsp (1/8 cup) 	2 tbsp, chopped 	2 tsp 	20 pieces 	26 pieces 	3 cloves 	3 fruit 	3 fruit without pits 	3 fruit without pits, thawed 	3 oz 	3 oz crumbled 	3 oz grilled patties 	3 pieces 	3 slices 	3 stalks 	3 tbsp 	33 nuts 	4 mushrooms 	4 nuggets 	4 oz 	4 oz crumbled 	4 patty 	4 pieces 	4 spears 	"4 spears (1/2"" base) "	4 tsp 	4 waterchestnuts 	4.5 oz 	5 Wings 	5 leaves 	5 package (5 oz) 	"5 slices (1"" dia) "	5 sprigs 	5 tbsp 	5.3 oz 	50 berries 	50 raisins 	6 fl oz 	6 pieces 	6 slices 	60 milliliter 	8 caps 	8 fl oz 	8 oz 	"8 pods (3"" long) "	9 sprigs 
yam																																																																																																																																																																																																																													 150 g																																																																																																																																				 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
taro																																																																																																																																																																																																																																																												 104 g																																																																																																					 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
okra																																																																																																																																																 100 g																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																 95 g	
kale																																																																																																																																																												 16 g																																																																																																																																																																																																					 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
onion																																																																																																																																																																																																																				 160 g																																								 115 g																																																																																																					 1000 g	 150 g																																									 110 g																																 28.3495 g																																																																																														 453.592 g																																																							 38 g			 14.0 g				 9.0 g		 70 g																																																		 10.0 g																																																																				 60 g																																																																											
celery																																																												 110 g																																																																																																				 101 g																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																															 64 g	 40 g	 17 g							 4.0 g								 7.5 g																																																																																																																																																	
endive																																							 25 g																																																																																																																																																																																																																																																																																																					 513 g																					 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
garlic																																																																																																																								 3.0 g																								 136 g																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																		 2.8 g																																																																																							 9.0 g																																								
borage																																																																																																																																																		 89 g																																																																																																																																																																																																															 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
chive																																																																																																																																																																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																		 3.0 g																		 1.0 g																																																																																																																													
turnip																																									 65 g																																																																																																																																																																																				 130 g																																																																																																																																				 1000 g	 183 g																																						 122 g																																			 28.3495 g																																																																																														 453.592 g																																						 15.0 g																										 61 g																																																																																																																																																																																																	
cassava																																																																																																																																																 206 g																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g															 408 g																																																																																																																																																																																																																																																		
spinach																																																																																																						 340 g																																										 30 g																																																																																																																																																																																																																	 1000 g																					 10.0 g																																																					 28.3495 g																												 284 g																																																																		 453.592 g																																																																																																																																																																																																																																																																	
arugula																															 10.0 g																																																																																																																																																																																																																																																																																																																																		 1000 g																					 2.0 g																																																					 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
cabbage																																																																																																																																																																																																																				 89 g																																						 70 g																																																																																								 1248 g			 908 g		 714 g										 1000 g																					 15.0 g					 33 g	 23 g																																															 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
carrot																																																																																																																																																																 128 g													 110 g																											 122 g																																																																																																																																																									 1000 g																 72 g																							 61 g																																			 28.3495 g																																																																																														 453.592 g																																						 3.0 g																																					 50 g																														 7.0 g	 4.0 g																																																																																																																																																							
pumpkin																																																																																																																																																	 116 g																																																																																																																																																																																																																 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
kohlrabi																																																																																																																																																 135 g																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																						 16 g																																																																																																																																																																																																																											
eggplant																																																																																																																																																																																																																													 82 g																																																												 458 g	 548 g																																																																							 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
celeriac																																																																																																																																																 156 g																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
parsnip																																																																																																																																																																																																	 133 g																																																																																																																																																																 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
radish																																						 58 g																																																																																																																																																											 116 g																																																																																																																																																																 1000 g		 9.0 g																																														 4.5 g																										 28.3495 g																																																																																														 453.592 g																																						 1.0 g																										 2.0 g																																																																																																																																																																																																	
shallot																																																																																																																																																																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																		 10.0 g																																																																																																																																															
broccoli																																								 44 g																				 148 g																																										 608 g																																																										 91 g																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																		 31 g												 151 g																																																																																																																																																																			
asparagus																																																																																																																																																 134 g																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																			 3.5 g	 24 g	 20 g	 16 g		 12.0 g																																																																																																																																																																									
radicchio																																																																																																																																																																																																																																																										 40 g																																																																																																							 1000 g																					 8.0 g																																																					 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
parsley																																																																																																																																																																 60 g																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																 3.8 g																																																																													 10.0 g																																																																				
arrowroot																																																																																																																																																																																																																																																												 120 g																																																																																																					 1000 g																																																																										 28.3495 g																																																																																														 453.592 g															 33 g																																																																																																																																																																																																																																																		
watercress																																																																																																																																																																																																																				 34 g																																																																																																																																													 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																										 2.5 g																																																																																																			 25 g																																																																				
tomatillo																																								 66 g																																																																																																																																																																																																																																																																																																																									 1000 g																																							 34 g																																			 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
cauliflower																																																																																																																																																																	 107 g																																																																																																																																									 13.0 g																																			 840 g	 588 g	 265 g																		 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
pea																																																																																																																																																 145 g																																																																																																																																																																																																																	 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
wasabi																																																																																																																																																																																																																																																												 130 g																																																																																																					 1000 g																																																																										 28.3495 g																																																																																														 453.592 g															 169 g																																																																																																																																																																																																																																																		
fennel																																																																																																					 234 g																																																																																																																																																							 87 g																																																																																																					 1000 g																																																																										 28.3495 g																																																																																														 453.592 g																																																																																																																																																																																																																																																																	
